,weight
0,-0.6368520433416238
1,-0.7007482018961442
2,-0.10885565192218441
3,-0.32523085216299125
4,-0.37907569295227445
5,0.20277348869551712
6,0.42630713283291666
7,0.4490736197583013
8,-0.055612850273744255
9,0.3928864575430676
10,-0.6384706472482541
11,0.21358524119914138
12,-0.809897191034107
13,0.9080169241424122
14,0.7069379000677637
15,0.7422776438127404
16,-0.939688721498197
17,0.6848782440749657
18,-0.4561027129869796
19,0.4042737720994793
20,0.9802698369422791
21,0.7954360569211375
22,-0.8207418774516358
23,0.9577322093141812
24,1.1903382704101013
25,-0.0005919504766714119
26,-0.3788955855200872
27,-0.6879114238642436
28,0.08708192352760302
29,-0.43351016030656053
30,-0.2594436940744414
31,0.6012273762445394
32,0.6139101297293007
33,-0.4297335392531754
34,0.2783923861461363
35,0.7031745236928577
36,0.8580495614556903
37,0.4149995181181201
38,-0.9211167670408857
39,0.3221401476165326
40,-0.5161544107053966
41,-0.5824497210769093
42,0.34627034746723606
43,0.4500449861559001
44,0.9592251708084956
45,0.7255139665810504
46,0.1973829404941425
47,0.0550378876499033
48,0.18897905375364576
49,-0.22523609952537793
50,-0.7115158446720126
51,-0.2897039016711596
52,0.7073775451994324
53,0.0040201477077177914
54,0.38837829360106196
55,-0.199080443266622
56,-0.3322715358418334
57,-0.28527830072318244
58,-0.018363987277210267
59,-0.6019564377369395
60,0.16868462782273178
61,-0.48442749389154405
62,0.7048129641072588
63,-0.1285524617068326
64,-0.28192359309765896
65,0.25799570604875344
66,0.4830498445555007
67,-0.8322242506254033
68,0.24237981447633014
69,-0.2187838613824364
70,-0.8072858595637479
71,-0.28880365801432784
72,0.6952532648905525
73,0.6771259371817998
74,0.0990014910349322
75,-1.0004654368921289
76,0.6896721984192159
77,-0.6859078004067621
78,-1.0137446247542707
79,-0.6107136117816725
80,-0.6028633387324155
81,-0.8143865542506421
82,0.21497192335527726
83,0.07973730459438792
84,1.001537586631293
85,0.27434001545546116
86,0.46842107197913696
87,-0.8398667801990135
88,0.029857884706554184
89,0.07923497004942985
90,-1.0625662547766628
91,-0.6265138943126329
92,0.782929009722888
93,0.8353171718685479
94,-0.6689132235401339
95,0.17230098942342592
96,0.9767420809593463
97,0.1634743764235802
98,0.7302719252392164
99,-0.3238885781647362
100,-0.4696204945623117
101,-0.9559385644824533
102,0.46043371606157385
103,0.373085483766909
104,-0.3795607363609112
105,-0.29260850269440447
106,-0.2695624884188228
107,0.5899013463730441
108,-0.7449384136603074
109,0.22219561207203803
110,-0.46906353969719516
111,-0.8281005495425586
112,0.9575583390305127
113,0.7080189715649111
114,0.13742589266113678
115,0.2992207921023017
116,0.643032844647472
117,0.5940624352776126
118,-0.3930109182897723
119,0.19781212617402147
120,-0.17278425142143078
121,-0.2885653186109749
122,-0.02802006120970405
123,-0.9329688138365525
124,0.6534429221245812
125,0.794604846824088
126,-0.9482607468915181
127,-0.14867240935948622
128,-0.9937977583208675
129,0.8412549087278892
130,0.9025735889321717
131,0.3945085883271789
132,0.4197144783417956
133,0.3172928881554772
134,0.9007260450840382
135,-0.17768449694772448
136,0.6138866077081822
137,-0.5764716528849103
138,-0.9574482048221049
139,-0.6937587178409408
140,-0.3895726211189893
141,0.26775318735858533
142,0.30812873178426803
143,-0.9445978940748984
144,-0.4654232582254443
145,0.7622447985521076
146,-0.34588618900387863
147,0.5221329806918623
148,-0.6778876355234038
149,0.6989967883007572
150,-1.007152842848484
151,-0.4470408571872277
152,-0.3886801638116158
153,-1.1440666969240478
154,-0.16418221507479303
155,0.8340838369990768
156,-0.08266133644679573
157,-0.3244638516563876
158,-0.2978636594798868
159,-0.40127740472540163
160,-0.4890049782848708
161,0.7320147190202091
162,0.7250675915657222
163,-0.6202809683543163
164,-0.2630394906598478
165,-0.6199714531175925
166,0.6273799352679221
167,0.9501952036191549
168,-0.5211714894296401
169,0.8927425771433455
170,-0.7237405573973765
171,-0.20260914767094954
172,-0.8228505323967875
173,0.7592143321452354
174,0.40296698759466604
175,0.7914528939222474
176,-0.12805724398262275
177,-1.0296660560917077
178,0.7580893299432514
179,0.5469922344417819
180,0.6194304308010306
181,-0.48903185371033897
182,0.9885535498754744
183,-0.4186999844931503
184,-0.5841859107506292
185,-0.8742772469861839
186,-0.6780605754730936
187,0.25079516269662644
188,-0.453194308445141
189,-0.8642639901806728
190,-0.5112163050122339
191,0.9318983802440933
192,-0.09184247112475445
193,-0.8155330218430059
194,0.13628550033818204
195,-0.5702674421679741
196,0.5973648790491336
197,0.3990080636194197
198,0.6494056019470841
199,-0.9465408969043871
200,0.5788448990142938
201,0.6581104728028443
202,-0.13536690204585375
203,-0.14340472607689803
204,0.4428343792473164
205,0.7730285285544214
206,0.825431653746442
207,0.5004659277634969
208,-0.6142297189992569
209,0.9058437853807418
210,-0.7602625931754747
211,0.5433070301826766
212,0.8079349757945427
213,-0.745172009557164
214,-0.42440245162953394
215,0.6547019216509893
