,weight
510,-0.0464129852715475
511,0.4099607163262564
512,-0.8523533988751357
513,-0.8966113526156865
514,-0.34339704100937896
515,1.3795642815815687
516,-0.3958868106588403
517,-0.798225888213704
518,0.7926170861356419
519,0.19913038252801707
520,0.2282049220352724
521,0.9126990353031572
522,1.1879189874389398
523,1.1475241423643896
524,-0.8710006952615024
525,-0.0012027605020082828
526,0.7478999185226866
527,0.3805547503076625
528,-1.0799375684217873
529,0.44033052980565757
530,0.7512394559507832
531,-0.017031432334798393
532,0.4428032408652975
533,-0.6399064091896629
534,0.2780793822435483
535,-0.7437714691048782
536,-0.5208385399476827
537,0.19795078390168147
538,1.0379244588867431
539,-0.6023643963633126
540,-0.19089240088118786
541,-1.409004595835226
542,0.08135746851931898
543,-0.6215526915431544
544,0.17101489667871064
545,-0.04013779689733978
546,-0.5499166923236912
547,-0.07134113759706683
548,0.6884116316249733
549,0.03700357100999365
550,0.45669558995224363
551,-0.4424296913508764
552,0.48175931460297466
553,0.13023331193363186
554,-0.7760403420596436
555,0.6830230892494341
556,-0.38926254952010325
557,-0.12824356046260768
558,0.012998765413205776
559,0.5211876745738019
560,-0.7438738284231082
561,0.693061555848617
562,-0.42862340874633076
563,0.32785582452141104
564,0.7771867750904324
565,1.8644793467242735
566,0.049351131376576485
567,0.5059745082693244
568,0.48469012212082424
569,-0.08939204276824797
570,-0.7860675286151798
571,-0.30111175368014137
572,-0.14321279928795747
573,-0.6011353537860309
574,0.7236983261343553
575,-0.09491796136489566
576,0.2778066440356934
577,0.832809963713395
578,-0.2361900367013704
579,-0.5741451161960178
580,0.12933087933185586
581,-0.7321474856170506
582,0.8541923997925323
583,0.5969186299914799
584,0.3219769966057185
585,0.14649868241572664
586,-1.4749872273465816
587,1.034507419136517
588,-0.14937237158509936
589,0.4962610796016301
590,0.8248281049705463
591,0.31274007620149125
592,-0.24877635590696454
593,0.3653399290017773
594,0.08537340353689642
595,0.6683086102769452
596,0.6495318229830812
597,-0.6529971456013877
598,0.22690015144241438
599,0.14738636636531197
600,-0.519054198305273
601,-0.3801643342452776
602,-0.8710627851404108
603,-1.4002739357581886
604,-0.8414296744766199
605,-0.27273394226025716
606,0.27369478781534784
607,0.7956355121783394
608,0.15745211948972798
609,0.2908255432945371
610,-0.59949269291926
611,0.5608296595870337
612,-0.9591502558248024
613,-0.7574253935790255
614,0.5878095983915239
615,-0.44392216526421596
616,-0.6601118897124295
617,0.07388707465763446
618,-0.1765629182241879
619,1.0603644905026746
620,-0.28208660316363926
621,-0.6497689733177177
622,-0.7978951667591946
623,-1.1259226886881055
624,0.3634257723740989
625,-0.1789984565277026
626,0.27406503141995364
627,0.7085174271478915
628,-0.735195894469996
629,0.16758516650714905
630,-0.43769169907042355
631,0.6514903228335722
632,-0.1435830492373151
633,-0.0584705329275607
634,-0.04710043645723863
635,0.19911501650743502
636,0.0027450416066751894
637,0.5610947673017139
638,-0.3463600067517645
639,-1.056461581730059
640,0.826391413873479
641,-0.48562697483428763
642,0.479136035623984
643,-0.2941930044444619
644,1.1069927178296082
645,-0.8587030791199106
646,0.5093320843292533
647,0.43329533218558025
648,1.0223360533452237
649,-0.28109207474233194
650,0.8755999505226306
651,-1.237143801308714
652,0.8629149263046091
653,-0.11296328905189326
654,-0.252705981065731
655,0.8980241380368614
656,0.00818054176466499
657,-0.2892483144503632
658,0.8341255194786557
659,1.261039872824394
660,0.029132146930270508
661,-0.5076899070876952
662,-1.006518030825958
663,-1.3042809040751493
664,-0.27167751010954017
665,0.2457790452218505
666,0.6941784743646517
667,-0.466643852719623
668,0.46296556039123143
669,-0.06049073702550806
670,0.2531465412588071
671,-1.4565588730271355
672,0.7010440187294323
673,0.5397351308780988
674,-0.9700904782422816
675,0.8880850034096852
676,-0.7969262953866166
677,1.3232053304403442
678,0.17251155099743803
679,-0.30003221906920696
680,0.09238448700570055
681,0.13338800210515525
682,0.8789282454888595
683,0.09890225719186453
684,0.8543458255781966
685,-0.564464474163295
686,0.5209666429455118
687,-0.8192624485759056
688,0.3641091196578533
689,-0.8184423180296152
690,0.4210706997514547
691,0.188155084286974
692,1.2653361130578997
693,-0.7251932935913386
694,0.5035957431033464
695,-0.15673952492458781
696,0.6116431367679585
697,0.5709031410201044
698,-0.557051200328383
699,1.0287428935131029
700,-1.3818995085448411
701,-0.12199028663897381
702,-1.2039795261442454
703,0.603059763297511
704,-0.24039843290176865
705,0.32032540285895034
706,0.7465186004697933
707,0.582217197245094
708,-0.48695632093409813
709,-0.1838503028470796
710,0.7458966395698701
711,0.03758869519833989
712,-0.3648838181165931
713,0.11706699125392316
714,-0.8500905545653346
715,0.24443875394417358
716,-0.8215228749554442
717,0.08276159765005311
718,-1.061957681026657
719,1.1852633249967088
720,-0.4592148384250134
721,0.3117306583328277
722,0.2942980393540439
723,0.8179107846401052
724,0.5055249661020618
725,0.8663843745365066
726,0.528661357966483
727,-0.42953181706736265
728,-0.9522313619771352
729,1.104633406483924
730,-0.48680683279306425
731,0.5684691883560721
732,0.40919295822299717
733,-0.15628284525100092
734,0.605552531284562
735,-0.6815483291257257
736,-0.07061455238122138
737,0.5364363758404858
738,-1.1690871312410245
739,0.13128253033207804
740,0.5082850457887046
741,0.1732746834745671
742,0.475402356164988
743,-0.16444567842103688
