,weight
0,0.9345547532309778
1,0.0314088655375484
2,-0.9897285702412689
3,-0.27636799878694857
4,0.7160253832404949
5,-0.4349305325013703
6,-1.3554930525345812
7,-0.7641388500240843
8,0.26731850929936424
9,-1.8298605502538734
10,0.11616060172381526
11,-1.571025661073398
12,0.8441096229954105
13,-0.16846382516377928
14,0.34053325022238295
15,1.8675663227465567
16,1.134200558910269
17,1.1109094168050075
18,0.40193778229255595
19,0.26506805224348107
20,1.0377884925307455
21,0.7020667227466584
22,0.10304340049273075
23,-1.149875069747923
24,-0.9935960658107095
25,-0.2453817303091665
26,-0.6903391663796721
27,1.4884577457808517
28,0.8153020824105518
29,0.26219451223088186
30,-0.32796964814196694
31,-1.8250017664433056
32,0.12189965755905201
33,-0.94507221515206
34,-0.42330973421568674
35,-0.16974461933688506
36,-1.3505818759516077
37,0.27956955344680307
38,-0.502493647876113
39,-0.766922696649571
40,-0.9497668081532225
41,-1.290689129108716
42,-0.7624430070353494
43,1.2732244901708225
44,0.8826925824984383
45,0.3773381378769559
46,-0.2536923534617075
47,0.6897646496929826
48,-1.052159598657968
49,-0.22386133546462783
50,-1.14507489815315
51,-0.21326828247418192
52,0.12995539325612762
53,-0.7119441136541325
54,-0.24672004038415077
55,-0.7534932338033411
56,0.46355564184896136
57,0.9059031975343215
58,0.8133705182876052
59,1.4507147999299694
60,-0.5062871475067456
61,-0.6340914398326238
62,-1.6557313935802414
63,1.3482505267342377
64,-1.0549624242579727
65,-0.6282018801538912
66,-0.2594053131706846
67,1.1951232282952375
68,-0.014394063426209441
69,0.20527125949529196
70,-0.4288450017935635
71,0.2077552953800822
72,0.35978345713431137
73,0.3992348024543629
74,0.5481936025903058
75,-0.02656190441509215
76,-0.17277135923297282
77,1.0175311524610866
78,0.36160354485407714
79,0.3553408530108296
80,0.5944389514366781
81,0.4942117534765126
82,0.9133349914987715
83,-0.2928109996070057
84,0.3759110087059665
85,-0.15991388128523407
86,-0.5517915605556132
87,-0.5470636686050012
88,-0.49170965010674267
89,0.013181797231060284
90,-0.3292124476901592
91,-1.4577896533197148
92,0.3750175754532279
93,-0.8152688835132714
